wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1q1pmrg0zpzjho4vudqhibmqimi8acueobqt0d9t,1.2528609508093122e-06,0.0390605781906807,0.0,0.0390617821141583,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0390618310516315,Driven by: an atypical time-of-day transaction pattern (contributed +0.368); unusually large average transaction amount (contributed +0.319); an unusually high number of incoming payments (contributed +0.263).,,No single strong signal; flagged only due to combined weak evidence.
bc1qsh3mokbmjluupgnifpvdeycznyctopst9lifi3,9.71522967190421e-07,0.0386583620619203,0.0,0.0386592960274009,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0386593335848875,Driven by: unusually large average transaction amount (contributed +0.339); an atypical time-of-day transaction pattern (contributed +0.310); an unusually high number of incoming payments (contributed +0.264).,,No single strong signal; flagged only due to combined weak evidence.
bc1q5y6q8sjy5op9lbsmwpq82k8ryqf8wxkk2abkvb,2.5746470300884804e-07,0.0382469230743168,0.0,0.038247170691787,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0382471805390198,Driven by: unusually large average transaction amount (contributed +0.324); an atypical time-of-day transaction pattern (contributed +0.305); an unusually high number of incoming payments (contributed +0.231).,,No single strong signal; flagged only due to combined weak evidence.
bc1qy7u6ua2yy3hbtth9krqwb9slo9nlupya8whofy,1.3225650563263069e-06,0.0377252274915217,0.0,0.0377265001625104,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.037726550056578,Driven by: an atypical time-of-day transaction pattern (contributed +0.366); unusually large average transaction amount (contributed +0.315); an unusually high number of incoming payments (contributed +0.260).,,No single strong signal; flagged only due to combined weak evidence.
bc1qqud130iymn8x9ihjc5ysa4h7ilxi7t264w0hy3,4.819216188326596e-07,0.0375727920927954,0.0,0.0375732559072734,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0375732740144142,Driven by: an atypical time-of-day transaction pattern (contributed +0.326); unusually large average transaction amount (contributed +0.316); an unusually high number of outgoing payments (contributed +0.234).,,No single strong signal; flagged only due to combined weak evidence.
bc1q24d7v911pjq50xcxmsy3paua3aipjiylqx1um5,2.2734200223588916e-08,0.0375697420388719,0.0,0.0375697639189541,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0375697647730721,Driven by: an atypical time-of-day transaction pattern (contributed +0.346); an unusually extreme single transaction amount (contributed +0.314); unusually large average transaction amount (contributed +0.282).,,No single strong signal; flagged only due to combined weak evidence.
bc1qcix39ellhlrswp0ykkswnwzf8y7p62zko0e49z,3.209468104706636e-07,0.0370698989519888,0.0,0.0370702080013335,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0370702198987993,Driven by: an atypical time-of-day transaction pattern (contributed +0.341); an unusually extreme single transaction amount (contributed +0.283); unusually large average transaction amount (contributed +0.239).,,No single strong signal; flagged only due to combined weak evidence.
bc1ql55uqolf8mjl8n0ywq7an7p72i82xp3rcxuox1,3.1799849672515347e-06,0.0368610271799434,0.0,0.0368640899473983,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0368642071649106,Driven by: physically implausible peer geo-velocity (contributed +0.369); unusually large average transaction amount (contributed +0.355); an unusually high number of incoming payments (contributed +0.252).,,No single strong signal; flagged only due to combined weak evidence.
bc1qlsvryl36q556rglcsma48s15jd466y42oczuvq,2.7240458574310626e-06,0.0368610271799434,0.0,0.0368636508146724,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0368637512258008,Driven by: physically implausible peer geo-velocity (contributed +0.369); unusually large average transaction amount (contributed +0.355); an unusually high number of incoming payments (contributed +0.252).,,No single strong signal; flagged only due to combined weak evidence.
bc1qswuzjawga0xmvrustqfob80vwgc7dv5by0632g,9.138966219103095e-06,0.0367535014519626,0.0,0.0367623045291736,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0367626404181817,Driven by: physically implausible peer geo-velocity (contributed +0.383); an unusually extreme single transaction amount (contributed +0.285); unusually large average transaction amount (contributed +0.270).,,No single strong signal; flagged only due to combined weak evidence.
bc1qocjz5qde2y3znp8kaiwjwxyouhif806qxn6i8b,1.7158825277641805e-08,0.0367535014519626,0.0,0.036753517980141,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0367535186107879,Driven by: physically implausible peer geo-velocity (contributed +0.383); an unusually extreme single transaction amount (contributed +0.285); unusually large average transaction amount (contributed +0.270).,,No single strong signal; flagged only due to combined weak evidence.
bc1qtawmwur1z82h394lmuxfzjdcy98qhsfm8qpdnu,3.122584067577957e-07,0.0360359921932127,0.0,0.036036293199078,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0360363044516195,Driven by: an atypical time-of-day transaction pattern (contributed +0.349); an unusually extreme single transaction amount (contributed +0.296); an unusually high number of incoming payments (contributed +0.269).,,No single strong signal; flagged only due to combined weak evidence.
bc1qrx6a990bsh1fye7lft25h8gorm3zh476egqe8d,1.176574248439361e-05,0.0355530055631651,0.0,0.0355643529981416,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0355647713056495,Driven by: an atypical time-of-day transaction pattern (contributed +0.367); an unusually extreme single transaction amount (contributed +0.301); an unusually high number of incoming payments (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmdlsxjn82ijw95mz08n0xcs16ahanmvtvoav41,1.3512241709946885e-08,0.0355391306599484,0.0,0.0355391436919767,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0355391441721901,Driven by: physically implausible peer geo-velocity (contributed +0.384); an unusually extreme single transaction amount (contributed +0.291); unusually large average transaction amount (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1qplcl4j7rb6x38dhevpb5v72kalwhuyoiuinxs8,2.0679875605643287e-07,0.0342974175239362,0.0,0.034297617230029,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0342976243226922,Driven by: physically implausible peer geo-velocity (contributed +0.384); an unusually extreme single transaction amount (contributed +0.294); unusually large average transaction amount (contributed +0.281).,,No single strong signal; flagged only due to combined weak evidence.
bc1q7c5kb3ygb1rv32ii8k179yixmhvj4umsg9sx3k,7.510004726233333e-08,0.0341681400728883,0.0,0.0341682126069067,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0341682151729356,Driven by: an atypical time-of-day transaction pattern (contributed +0.336); an unusually extreme single transaction amount (contributed +0.311); unusually large average transaction amount (contributed +0.281).,,No single strong signal; flagged only due to combined weak evidence.
bc1qm2v0mw405g00r5y52pdi47kah8oxenq7jbx9k7,1.164915915535496e-06,0.0340905618290021,0.0,0.0340916870322796,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0340917267449176,Driven by: an atypical time-of-day transaction pattern (contributed +0.344); an unusually extreme single transaction amount (contributed +0.322); an unusually high number of outgoing payments (contributed +0.236).,,No single strong signal; flagged only due to combined weak evidence.
bc1q765efuxq9njc2gouifezac2exva5e742grrdnw,1.6943295094128095e-05,0.0336952752793525,0.0,0.0337116476654544,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0337122185744467,Driven by: an atypical time-of-day transaction pattern (contributed +0.377); unusually large average transaction amount (contributed +0.309); an unusually high number of incoming payments (contributed +0.266).,,No single strong signal; flagged only due to combined weak evidence.
bc1qxpfo86080yapig8ofsmnawy0peqlv488pkwtzv,0.0002224312161813,0.0312105450015743,0.0,0.0314260340182733,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0314329762177556,Driven by: unusually large average transaction amount (contributed +0.382); physically implausible peer geo-velocity (contributed +0.377); an unusually high number of incoming payments (contributed +0.252).,,No single strong signal; flagged only due to combined weak evidence.
bc1qpgyboa763bupgrkbzwb1ui1tgf4d8h4zpatqxl,2.0994014177015395e-06,0.0308794853535532,0.0,0.0308815199265356,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0308815847549709,Driven by: unusually large average transaction amount (contributed +0.325); an atypical time-of-day transaction pattern (contributed +0.307); an unusually high number of incoming payments (contributed +0.244).,,No single strong signal; flagged only due to combined weak evidence.
bc1q3chnj6gdtgcg8zf2l4c0bb6pyma1t6sif6dohe,2.047007150688791e-07,0.0307579059170599,0.0,0.0307581043216096,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030758110617775,Driven by: an atypical time-of-day transaction pattern (contributed +0.389); an unusually high number of incoming payments (contributed +0.293); an unusually extreme single transaction amount (contributed +0.278).,,No single strong signal; flagged only due to combined weak evidence.
bc1qvqizd82cudld5cxbbln1b5ou833z5gf0g46u2s,2.0852020143073453e-06,0.030651557559265,0.0,0.0306535788465897,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0306536427612793,Driven by: physically implausible peer geo-velocity (contributed +0.384); unusually large average transaction amount (contributed +0.352); an unusually high number of incoming payments (contributed +0.259).,,No single strong signal; flagged only due to combined weak evidence.
bc1quf0ue99oh12pgx409wnzmo7gde74v6aousx9dx,4.807818560196755e-06,0.0306361301113429,0.0,0.0306407906369481,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0306409379299031,Driven by: an atypical time-of-day transaction pattern (contributed +0.347); an unusually extreme single transaction amount (contributed +0.337); unusually large average transaction amount (contributed +0.315).,,No single strong signal; flagged only due to combined weak evidence.
